title,Price,Rating,Link
Dell 15 Intel Core i5 13th Gen,"₹49,990",3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzEzODQyOTkyODE5MTY0OjE3NTk3NDk3MDQ6c3BfYnRmOjMwMDI3ODQwODY1MjIzMjo6MDo6&url=%2FDell-Inspiron-i5-1334U-Processor-39-62cm%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_6_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D2%26qid%3D1759749704%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-6-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=GT9EQiDDQz&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i3-","₹37,490",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxNzEzNjY1NTgzNjU3OjE3NTk3NDk3MDk6c3BfYXRmOjMwMDU4MjU3NDEyMDQzMjo6MDo6&url=%2FHP-i3-1315U-Anti-Glare-Micro-Edge-fd0573TU%2Fdp%2FB0F4R3GFMQ%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D3%26qid%3D1759749709%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-1-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=jJMsr9vYu2&sp_cr=ZAZ
"HP 15, Intel Core i3-1315U-13t","₹33,985",3.8 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxNzEzNjY1NTgzNjU3OjE3NTk3NDk3MDk6c3BfYXRmOjMwMDc2MTk5MTU4NzYzMjo6MDo6&url=%2FHP-i3-1315U-13th-Anti-Glare-Micro-Edge-15-fd0569TU%2Fdp%2FB0FKN7Z65N%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D3%26qid%3D1759749709%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-2-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=lzTcn28roS&sp_cr=ZAZ
"Dell Inspiron 3530, Intel Core","₹59,990",3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxNzEzNjY1NTgzNjU3OjE3NTk3NDk3MDk6c3BfbXRmOjMwMDQ3Mzg4MjgzNDAzMjo6MDo6&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_3_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D3%26qid%3D1759749709%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-3-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ufQ3LHEYRB&sp_cr=ZAZ
"HP Smartchoice Victus, AMD Ryz","₹66,990",3.8 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDQyNTg3NTIxNTgzMDY0OjE3NTk3NDk2OTU6c3BfbXRmOjMwMDcyNTY1OTYxODIzMjo6MDo6&url=%2FHP-Upgrade-Office24-fb3134AX-fb3120ax%2Fdp%2FB0FDKPXD95%2Fref%3Dsr_1_4_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D1%26qid%3D1759749695%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-4-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=D4VXMNhbGT&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i5-","₹54,990",3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxNzEzNjY1NTgzNjU3OjE3NTk3NDk3MDk6c3BfbXRmOjMwMDc0Nzk0MjMyMTQzMjo6MDo6&url=%2FHP-i5-1334U-Anti-Glare-Micro-Edge-FD0552TU%2Fdp%2FB0F671GG5M%2Fref%3Dsr_1_4_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D3%26qid%3D1759749709%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-4-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=mXrFSOrf7C&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i3-","₹37,490",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwODE2MzAwMTE4MTczOjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MjU3NDEyMDQzMjo6MDo6&url=%2FHP-i3-1315U-Anti-Glare-Micro-Edge-fd0573TU%2Fdp%2FB0F4R3GFMQ%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0F4R3GFMQ%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dve9Zs%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-1-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=jJMsr9vYu2&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹49,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwODE2MzAwMTE4MTczOjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDczNTM5MTM5ODczMjo6MTo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0F6V51B3L%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dve9Zs%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-2-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 13th Gen,"₹55,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwODE2MzAwMTE4MTczOjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTYzMjo6Mjo6&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K100N9IN%2Fdp%2FB0FCY9N85S%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0FCY9N85S%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dve9Zs%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-3-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=DYsnjVjDqp&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹54,985",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwODE2MzAwMTE4MTczOjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTUzMjo6Mzo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004UIN%2Fdp%2FB0FCY6BX2S%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0FCY6BX2S%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dve9Zs%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-4-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=mHSUIwtMOX&sp_cr=ZAZ
"MSI Katana A15 AI, AMD 8th Gen","₹92,990",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwODE2MzAwMTE4MTczOjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyOTcwMTgwOTgzMjo6NDo6&url=%2FMSI-Katana-Windows-GeForce-B8VE-481IN%2Fdp%2FB0DFVJG2T2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0DFVJG2T2%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dve9Zs%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-5-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=WVbPBBSWcj&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i3-","₹37,490",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjEyNDA0NzI0NDg5MTE2OjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU4MjU3NDEyMDQzMjo6MDo6&url=%2FHP-i3-1315U-Anti-Glare-Micro-Edge-fd0573TU%2Fdp%2FB0F4R3GFMQ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0F4R3GFMQ%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dg7e2n%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-1-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=jJMsr9vYu2&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹49,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjEyNDA0NzI0NDg5MTE2OjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDczNTM5MTM5ODczMjo6MTo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0F6V51B3L%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dg7e2n%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-2-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 13th Gen,"₹55,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjEyNDA0NzI0NDg5MTE2OjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTYzMjo6Mjo6&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K100N9IN%2Fdp%2FB0FCY9N85S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0FCY9N85S%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dg7e2n%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-3-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=DYsnjVjDqp&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹54,985",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjEyNDA0NzI0NDg5MTE2OjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTUzMjo6Mzo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004UIN%2Fdp%2FB0FCY6BX2S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0FCY6BX2S%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dg7e2n%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-4-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=mHSUIwtMOX&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹49,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDkzNjI5MDI1NTIzOTA4OjE3NTk3NDk2OTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDczNTM5MTM5ODczMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D1%26keywords%3Dlaptoppage%253D1%26pd_rd_i%3DB0F6V51B3L%26pd_rd_r%3D27834414-33f8-4ec3-86f9-67a3621b6bdc%26pd_rd_w%3DfIQtm%26pd_rd_wg%3D2aO9P%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D9DFCTAMD86G5WEZZQP3V%26qid%3D1759749695%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-1-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ
"MSI Cyborg 15, Intel 12th Gen.","₹65,100",4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNjEyNDA0NzI0NDg5MTE2OjE3NTk3NDk3MDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyOTY4MTc3NDczMjo6NDo6&url=%2FMSI-i5-12450H-Windows-Translucent-A12UDX-1468IN%2Fdp%2FB0DJP6N8X5%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D3%26keywords%3Dlaptoppage%253D3%26pd_rd_i%3DB0DJP6N8X5%26pd_rd_r%3D0017dd40-73eb-42ce-9d1a-1b37e5b4eba4%26pd_rd_w%3Dg7e2n%26pd_rd_wg%3DNTKiI%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D06EGEFKNP0SCNGW0VPFR%26qid%3D1759749709%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-5-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=SWu3BhRKvI&sp_cr=ZAZ
"Dell Vostro, Intel Core i3 13t","₹40,990",3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxNzEzNjY1NTgzNjU3OjE3NTk3NDk3MDk6c3BfYnRmOjMwMDYyMTc3MTk5NzYzMjo6MDo6&url=%2FDell-i3-1305U-Display-Graphics-Windows%2Fdp%2FB0FG2RJ9NC%2Fref%3Dsr_1_5_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D3%26qid%3D1759749709%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-5-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=biQEcHUHO1&sp_cr=ZAZ
Dell 15 Intel Core i5 13th Gen,"₹49,990",3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDcxNzEzNjY1NTgzNjU3OjE3NTk3NDk3MDk6c3BfYnRmOjMwMDI3ODQwODY1MjIzMjo6MDo6&url=%2FDell-Inspiron-i5-1334U-Processor-39-62cm%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_6_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D3%26qid%3D1759749709%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-6-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=GT9EQiDDQz&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i5-","₹54,990",3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjExNzQ0Mjg5MDAzODAxOjE3NTk3NDk3MTU6c3BfYXRmOjMwMDc0Nzk0MjMyMTQzMjo6MDo6&url=%2FHP-i5-1334U-Anti-Glare-Micro-Edge-FD0552TU%2Fdp%2FB0F671GG5M%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D4%26qid%3D1759749715%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-1-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=mXrFSOrf7C&sp_cr=ZAZ
